,time,location,x,y
48889,81401703,Loc10,489.157,203.196
48909,81434412,Loc10,489.11300000000006,203.226
48929,81467813,Loc10,489.05400000000003,203.27
48949,81501501,Loc10,488.99,203.27900000000002
48969,81535100,Loc10,488.83,203.33900000000003
48989,81568535,Loc10,488.836,203.416
49009,81601090,Loc10,488.86,203.41099999999997
49029,81634488,Loc10,488.84,203.44799999999998
49049,81668173,Loc10,488.75699999999995,203.47299999999998
49069,81701890,Loc10,488.69300000000004,203.451
49089,81734803,Loc10,488.64099999999996,203.418
49109,81767753,Loc10,488.527,203.304
49129,81801602,Loc10,488.309,203.28900000000002
49149,81835324,Loc10,488.23900000000003,203.21200000000002
49169,81868146,Loc10,487.94,203.03400000000002
49189,81901391,Loc10,487.62199999999996,202.87400000000002
49209,81935094,Loc10,487.282,202.67700000000002
49229,81968117,Loc10,486.784,202.49
49249,82002205,Loc10,486.316,202.199
49269,82034437,Loc10,485.978,202.042
49289,82067770,Loc10,485.293,201.59
49309,82101432,Loc10,484.42900000000003,201.058
49329,82134430,Loc10,483.796,200.709
49349,82168234,Loc10,482.92800000000005,200.06799999999998
49369,82201462,Loc10,482.005,199.493
49389,82234670,Loc10,481.38300000000004,198.94799999999998
49409,82267773,Loc10,480.52,198.34599999999998
49429,82301447,Loc10,479.582,197.942
49449,82334884,Loc10,478.731,197.755
49469,82368501,Loc10,478.13199999999995,197.457
49489,82401549,Loc10,477.75699999999995,197.162
49509,82434501,Loc10,477.001,196.755
49529,82467852,Loc10,476.471,196.551
49549,82501526,Loc10,476.12199999999996,196.487
49569,82534534,Loc10,475.931,196.418
49589,82568353,Loc10,475.527,196.38099999999997
49609,82601214,Loc10,475.416,196.217
49629,82634864,Loc10,475.18699999999995,196.101
49649,82668240,Loc10,474.95,195.808
49669,82701263,Loc10,474.415,195.4
49689,82734458,Loc10,474.121,195.22099999999998
49709,82767791,Loc10,474.096,194.545
49729,82802187,Loc10,474.01300000000003,194.28
49749,82834818,Loc10,473.745,194.088
49769,82868246,Loc10,473.202,193.97799999999998
49789,82901417,Loc10,472.666,193.662
49809,82934438,Loc10,472.061,193.43099999999998
49829,82967828,Loc10,471.64300000000003,193.24200000000002
49849,83001477,Loc10,471.329,192.882
49869,83035386,Loc10,470.608,192.53599999999997
49889,83068079,Loc10,470.156,192.05200000000002
49909,83101417,Loc10,469.349,191.31599999999997
49929,83134949,Loc10,468.81,190.707
49949,83168137,Loc10,468.101,189.63299999999998
49969,83201204,Loc10,467.66900000000004,188.93200000000002
49989,83234899,Loc10,467.413,188.264
50009,83268420,Loc10,467.086,187.418
50029,83301386,Loc10,466.74800000000005,186.793
50049,83335322,Loc10,466.418,186.095
50069,83368188,Loc10,465.82,185.364
50089,83401113,Loc10,465.464,184.622
50109,83434462,Loc10,465.074,183.679
50129,83468064,Loc10,464.39599999999996,182.516
50149,83501492,Loc10,464.281,181.66099999999997
50169,83534506,Loc10,463.95,180.59799999999998
50189,83568242,Loc10,463.49,179.50099999999998
50209,83601243,Loc10,462.936,178.78400000000002
50229,83634509,Loc10,462.509,178.062
50249,83667904,Loc10,461.767,176.946
50269,83701383,Loc10,461.63,176.233
50289,83734416,Loc10,461.191,175.347
50309,83768434,Loc10,460.361,174.188
50329,83801531,Loc10,460.102,173.287
50349,83835207,Loc10,460.16,172.495
50369,83868169,Loc10,460.074,171.755
50389,83901518,Loc10,460.12699999999995,171.257
50409,83934777,Loc10,460.097,170.7
50429,83968073,Loc10,460.094,170.153
50449,84001748,Loc10,460.102,169.71400000000003
50469,84035291,Loc10,460.343,169.41400000000002
50489,84067909,Loc10,460.352,169.02
50509,84101562,Loc10,460.42800000000005,168.648
50529,84134468,Loc10,460.418,168.331
50549,84168636,Loc10,460.43199999999996,167.896
50569,84201419,Loc10,460.329,167.62400000000002
50589,84234536,Loc10,460.551,167.363
50609,84268095,Loc10,460.526,166.89700000000002
50629,84301429,Loc10,460.534,166.41
50649,84334913,Loc10,460.491,165.86900000000003
50669,84367882,Loc10,460.246,165.275
50689,84401771,Loc10,460.17800000000005,164.794
50709,84434483,Loc10,460.159,164.408
50729,84467873,Loc10,460.11300000000006,163.65
50749,84501756,Loc10,460.415,162.86
50769,84535067,Loc10,460.50300000000004,162.099
50789,84568243,Loc10,460.601,161.239
50809,84601251,Loc10,460.48900000000003,160.326
50829,84634887,Loc10,460.486,159.626
50849,84668049,Loc10,460.316,158.679
50869,84701992,Loc10,460.30400000000003,157.87
50889,84734473,Loc10,460.38599999999997,157.142
50909,84767794,Loc10,460.655,156.72899999999998
50929,84801398,Loc10,460.76300000000003,156.034
50949,84834486,Loc10,460.88800000000003,155.472
50969,84868485,Loc10,460.91900000000004,154.784
50989,84901452,Loc10,460.958,154.584
51009,84934808,Loc10,461.36800000000005,154.274
51029,84968045,Loc10,461.759,153.595
51049,85002173,Loc10,462.00300000000004,153.004
51069,85034484,Loc10,462.295,152.624
51089,85067930,Loc10,462.566,152.204
51109,85101417,Loc10,462.68800000000005,151.285
51129,85134528,Loc10,462.782,150.21200000000002
51149,85167881,Loc10,462.95099999999996,149.57299999999998
51169,85201890,Loc10,463.17400000000004,148.847
51189,85234488,Loc10,463.48,147.952
51209,85267883,Loc10,463.43699999999995,147.004
51229,85301670,Loc10,463.588,146.132
51249,85335016,Loc10,463.495,145.548
51269,85367927,Loc10,463.847,144.708
51289,85401214,Loc10,463.969,144.202
51309,85434544,Loc10,464.227,143.27200000000002
51329,85467819,Loc10,464.587,142.685
51349,85501800,Loc10,464.897,142.446
51369,85534495,Loc10,465.42400000000004,141.787
51389,85568320,Loc10,465.75800000000004,141.15
51409,85601221,Loc10,466.089,140.994
51429,85634550,Loc10,466.43199999999996,140.25
51449,85668705,Loc10,466.68,139.77700000000002
51469,85701994,Loc10,467.213,139.151
51489,85734553,Loc10,467.62800000000004,138.888
51509,85767943,Loc10,467.991,138.313
51529,85801697,Loc10,468.653,137.554
51549,85834550,Loc10,469.341,137.113
51569,85868323,Loc10,469.63599999999997,136.571
51589,85901631,Loc10,470.343,135.746
51609,85934436,Loc10,470.716,134.869
51629,85967829,Loc10,471.38599999999997,134.25799999999998
51649,86001613,Loc10,471.76199999999994,133.385
51669,86035228,Loc10,472.351,132.463
51689,86068119,Loc10,472.874,132.122
51709,86101530,Loc10,473.475,131.404
51729,86134737,Loc10,473.972,131.035
51749,86168118,Loc10,474.586,130.761
51769,86201297,Loc10,475.48900000000003,130.128
51789,86234770,Loc10,476.3,129.282
51809,86267856,Loc10,476.82599999999996,128.863
51829,86301426,Loc10,477.533,128.305
51849,86334514,Loc10,478.278,128.113
51869,86368072,Loc10,478.983,127.75
51889,86401107,Loc10,479.93,127.22200000000001
51909,86434509,Loc10,480.485,126.804
51929,86468327,Loc10,481.12300000000005,126.40700000000001
51949,86502167,Loc10,481.921,126.025
51969,86534563,Loc10,482.611,125.565
51989,86568398,Loc10,483.459,125.016
52009,86602031,Loc10,484.119,124.666
52029,86634563,Loc10,484.77,124.319
52049,86667918,Loc10,485.276,124.007
52069,86701836,Loc10,486.01099999999997,123.773
52089,86734671,Loc10,486.985,123.417
52109,86768591,Loc10,487.48900000000003,123.30799999999999
52129,86801668,Loc10,488.215,123.12899999999999
52149,86834743,Loc10,489.102,122.807
52169,86868008,Loc10,489.7,122.678
52189,86901114,Loc10,490.38300000000004,122.459
52209,86934958,Loc10,491.233,122.227
52229,86967863,Loc10,491.962,121.96799999999999
52249,87001218,Loc10,492.48800000000006,121.815
52269,87034960,Loc10,493.3,121.684
52289,87068741,Loc10,494.145,121.49
52309,87101302,Loc10,494.666,121.43
52329,87134809,Loc10,495.214,121.33200000000001
52349,87168469,Loc10,495.89599999999996,121.146
52369,87201426,Loc10,496.866,121.102
52389,87234520,Loc10,497.593,121.109
52409,87268269,Loc10,498.477,121.006
52429,87301770,Loc10,499.342,120.87799999999999
52449,87334571,Loc10,499.99199999999996,120.825
52469,87368157,Loc10,500.97,120.65700000000001
52489,87401590,Loc10,501.901,120.465
52509,87434537,Loc10,502.61400000000003,120.43299999999999
52529,87467978,Loc10,503.586,120.447
52549,87501273,Loc10,504.538,120.59299999999999
52569,87535523,Loc10,505.18300000000005,120.57
52589,87568735,Loc10,505.785,120.62100000000001
52609,87601429,Loc10,506.20300000000003,120.932
52629,87635074,Loc10,506.51300000000003,121.37200000000001
52649,87668141,Loc10,506.66900000000004,121.527
52669,87701260,Loc10,507.039,121.72200000000001
52689,87734824,Loc10,507.714,121.928
52709,87768118,Loc10,508.42699999999996,121.99
52729,87801312,Loc10,509.355,122.052
52749,87835345,Loc10,509.88,122.147
52769,87868188,Loc10,510.39300000000003,122.141
52789,87901251,Loc10,511.191,122.156
52809,87934549,Loc10,511.98900000000003,122.4
52829,87968674,Loc10,512.774,122.585
52849,88001659,Loc10,513.744,122.85799999999999
52869,88034533,Loc10,514.518,122.941
52889,88068368,Loc10,515.009,123.34
52909,88101537,Loc10,515.783,123.51799999999999
52929,88134537,Loc10,516.55,123.868
52949,88167923,Loc10,517.148,123.88600000000001
52969,88202211,Loc10,517.804,124.325
52989,88234484,Loc10,518.369,124.63
53009,88267920,Loc10,518.888,124.913
53029,88301605,Loc10,519.034,125.227
53049,88335263,Loc10,519.5269999999999,125.463
53069,88367982,Loc10,519.994,126.074
53089,88401599,Loc10,520.4630000000001,126.48700000000001
53109,88434962,Loc10,520.863,126.87
53129,88467969,Loc10,521.335,127.19200000000001
53149,88501270,Loc10,521.822,127.43299999999999
53169,88534935,Loc10,522.23,127.68
53189,88568464,Loc10,522.677,127.765
53209,88601265,Loc10,522.877,127.87100000000001
53229,88634547,Loc10,523.061,128.15
53249,88668508,Loc10,523.327,128.417
53269,88702165,Loc10,523.604,128.66299999999998
53289,88734584,Loc10,523.93,128.899
53309,88768222,Loc10,524.091,129.122
53329,88801754,Loc10,524.419,129.296
53349,88834546,Loc10,524.653,129.446
53369,88868063,Loc10,524.779,129.498
53389,88901409,Loc10,524.795,129.703
53409,88934861,Loc10,524.877,129.776
53429,88967945,Loc10,524.8340000000001,129.891
53449,89001298,Loc10,524.884,129.918
53469,89035057,Loc10,524.823,129.843
53489,89067963,Loc10,524.931,129.921
53509,89101729,Loc10,524.819,129.918
53529,89134648,Loc10,524.873,129.9
53549,89167901,Loc10,524.82,129.9
53569,89201239,Loc10,524.881,129.928
53589,89234607,Loc10,524.8380000000001,129.971
53609,89268219,Loc10,524.9,129.954
53629,89301288,Loc10,524.8969999999999,129.993
53649,89335330,Loc10,524.9830000000001,129.977
53669,89367953,Loc10,524.862,129.936
53689,89401244,Loc10,524.844,129.951
53709,89435170,Loc10,524.87,130.003
53729,89467908,Loc10,524.86,130.029
53749,89501366,Loc10,524.8580000000001,130.0
53769,89535381,Loc10,524.871,130.01
53789,89568291,Loc10,524.815,130.04399999999998
53809,89601893,Loc10,524.7909999999999,129.939
53829,89634561,Loc10,524.895,130.03799999999998
53849,89667901,Loc10,524.9209999999999,130.072
53869,89701635,Loc10,524.821,129.94
53889,89734943,Loc10,524.94,129.98
53909,89768351,Loc10,524.885,130.12
53929,89801678,Loc10,524.9159999999999,130.168
53949,89834988,Loc10,525.004,130.334
53969,89867890,Loc10,525.232,130.63
53989,89901248,Loc10,525.414,130.75
54009,89935191,Loc10,525.7090000000001,131.1
54029,89967851,Loc10,526.177,131.674
54049,90002123,Loc10,526.693,132.109
54069,90035047,Loc10,527.294,132.58700000000002
54089,90068361,Loc10,528.122,133.164
54109,90101838,Loc10,528.69,133.416
54129,90135213,Loc10,529.7180000000001,133.866
54149,90168623,Loc10,530.438,134.211
54169,90201530,Loc10,531.345,134.67700000000002
54189,90234908,Loc10,532.9169999999999,135.036
54209,90267921,Loc10,533.789,135.158
54229,90302105,Loc10,534.255,135.352
54249,90334637,Loc10,534.428,135.418
54269,90368338,Loc10,534.743,135.60399999999998
54289,90401556,Loc10,534.9069999999999,135.732
54309,90434564,Loc10,534.867,135.79399999999998
54329,90467972,Loc10,535.116,136.22899999999998
54349,90501998,Loc10,535.294,136.798
54369,90535417,Loc10,535.323,137.292
54389,90568337,Loc10,535.536,137.576
54409,90601306,Loc10,535.573,137.953
54429,90634635,Loc10,535.65,138.192
54449,90668239,Loc10,535.59,138.5
54469,90701313,Loc10,535.638,138.621
54489,90734853,Loc10,535.466,138.885
54509,90768231,Loc10,535.503,138.944
54529,90801320,Loc10,535.669,139.129
54549,90834604,Loc10,535.6669999999999,139.636
54569,90868249,Loc10,535.966,140.346
54589,90901577,Loc10,537.028,140.893
54609,90934638,Loc10,537.606,141.377
54629,90968327,Loc10,538.335,141.88
54649,91002265,Loc10,538.929,142.42
54669,91034563,Loc10,539.266,142.725
54689,91068223,Loc10,539.455,143.07299999999998
54709,91101639,Loc10,539.636,143.736
54729,91134645,Loc10,539.9159999999999,144.201
54749,91168043,Loc10,540.355,144.491
54769,91201328,Loc10,540.479,144.709
54789,91235089,Loc10,540.607,145.13299999999998
54809,91267922,Loc10,540.54,145.365
54829,91301991,Loc10,540.507,145.936
54849,91335571,Loc10,540.638,146.55200000000002
54869,91368433,Loc10,541.198,147.083
54889,91401632,Loc10,541.464,147.36700000000002
54909,91434965,Loc10,541.4780000000001,147.835
54929,91467924,Loc10,541.5,148.322
54949,91501367,Loc10,541.43,148.721
54969,91534650,Loc10,541.4830000000001,149.046
54989,91568363,Loc10,541.476,149.451
55009,91601369,Loc10,541.385,149.733
55029,91634982,Loc10,541.369,150.035
55049,91667996,Loc10,541.41,150.124
55069,91701966,Loc10,541.351,150.345
55089,91735099,Loc10,541.544,150.601
55109,91767953,Loc10,541.492,150.65200000000002
55129,91802351,Loc10,541.565,150.809
55149,91834652,Loc10,541.818,150.836
55169,91867998,Loc10,542.08,150.835
55189,91901614,Loc10,542.327,150.74
55209,91934528,Loc10,542.498,150.806
55229,91967940,Loc10,542.6619999999999,150.93200000000002
55249,92001724,Loc10,542.6659999999999,151.16899999999998
55269,92035275,Loc10,542.6519999999999,151.253
55289,92068352,Loc10,542.65,151.41299999999998
55309,92101782,Loc10,542.8240000000001,151.696
55329,92134980,Loc10,542.7959999999999,151.881
55349,92168035,Loc10,542.933,152.379
55369,92202147,Loc10,542.939,152.765
55389,92234662,Loc10,542.945,153.025
55409,92268501,Loc10,542.939,153.437
55429,92301700,Loc10,543.085,153.99
55449,92334663,Loc10,543.506,154.524
55469,92368480,Loc10,543.554,154.82299999999998
55489,92401270,Loc10,543.814,155.188
55509,92434604,Loc10,543.9580000000001,155.873
55529,92468414,Loc10,544.238,156.694
55549,92501584,Loc10,544.243,157.019
55569,92535548,Loc10,544.442,157.504
55589,92568562,Loc10,544.562,158.048
55609,92601919,Loc10,544.751,158.445
55629,92635237,Loc10,544.5219999999999,158.843
55649,92667921,Loc10,544.16,159.77
55669,92701672,Loc10,544.242,160.673
55689,92734611,Loc10,544.52,161.227
55709,92768417,Loc10,544.614,161.586
55729,92802061,Loc10,544.784,161.83100000000002
55749,92835753,Loc10,544.785,162.179
55769,92868419,Loc10,544.7280000000001,162.634
55789,92901390,Loc10,544.639,163.109
55809,92935095,Loc10,544.589,163.542
55829,92968520,Loc10,544.6709999999999,163.882
55849,93001390,Loc10,544.526,164.19099999999997
55869,93035242,Loc10,544.494,164.495
55889,93068482,Loc10,544.311,164.704
55909,93101369,Loc10,543.674,164.84099999999998
55929,93134619,Loc10,543.387,165.06900000000002
55949,93168276,Loc10,543.111,165.497
55969,93201326,Loc10,543.327,166.015
55989,93234625,Loc10,543.26,166.27200000000002
56009,93268805,Loc10,543.047,166.438
56029,93302014,Loc10,543.087,166.65599999999998
56049,93334627,Loc10,543.007,166.799
56069,93368331,Loc10,542.9730000000001,166.91299999999998
56089,93401742,Loc10,542.837,166.84900000000002
56109,93434556,Loc10,543.067,167.013
56129,93468473,Loc10,542.755,166.886
56149,93501451,Loc10,542.612,166.937
56169,93534956,Loc10,542.664,167.007
56189,93568018,Loc10,542.6419999999999,167.135
56209,93601704,Loc10,542.462,167.06599999999997
56229,93634641,Loc10,542.568,167.06099999999998
56249,93668198,Loc10,542.618,167.222
56269,93701306,Loc10,542.554,167.032
56289,93735013,Loc10,542.435,167.149
56309,93768448,Loc10,542.566,167.173
56329,93801568,Loc10,542.77,167.065
56349,93835105,Loc10,542.69,167.248
56369,93868277,Loc10,542.48,167.185
56389,93901525,Loc10,542.549,167.137
56409,93934966,Loc10,542.648,167.19099999999997
56429,93968523,Loc10,542.6619999999999,167.255
56449,94001628,Loc10,542.747,167.271
56469,94034637,Loc10,542.898,167.21599999999998
56489,94067978,Loc10,542.873,167.30700000000002
56509,94101688,Loc10,542.752,167.273
56529,94134641,Loc10,542.8340000000001,167.38099999999997
56549,94168028,Loc10,542.85,167.352
56569,94201610,Loc10,542.922,167.34799999999998
56589,94235079,Loc10,542.999,167.329
56609,94268360,Loc10,542.9019999999999,167.263
56629,94301371,Loc10,542.982,167.315
56649,94335399,Loc10,543.085,167.405
56669,94368245,Loc10,543.064,167.362
56689,94401425,Loc10,543.116,167.46900000000002
56709,94434875,Loc10,543.058,167.484
56729,94467991,Loc10,543.128,167.393
56749,94501605,Loc10,543.188,167.47400000000002
56769,94534700,Loc10,543.1080000000001,167.451
56789,94568910,Loc10,542.701,167.512
56809,94601417,Loc10,543.283,167.597
56829,94635443,Loc10,543.107,167.43
56849,94668832,Loc10,543.002,167.55200000000002
56869,94701374,Loc10,543.0790000000001,167.403
56889,94734880,Loc10,542.925,167.56599999999997
56909,94768631,Loc10,542.531,167.933
56929,94801759,Loc10,542.393,168.155
56949,94834742,Loc10,542.48,168.50599999999997
56969,94868006,Loc10,542.78,169.30599999999998
56989,94901634,Loc10,542.7669999999999,170.00599999999997
57009,94934693,Loc10,542.739,170.908
57029,94968327,Loc10,543.141,172.146
57049,95001724,Loc10,543.484,172.93099999999998
57069,95034705,Loc10,543.607,173.605
57089,95068481,Loc10,543.86,174.533
57109,95101791,Loc10,543.6569999999999,175.512
57129,95135158,Loc10,543.406,176.197
57149,95168004,Loc10,543.256,177.315
57169,95201682,Loc10,543.373,178.27
57189,95234595,Loc10,543.182,178.94299999999998
57209,95267992,Loc10,543.09,179.63299999999998
57229,95301417,Loc10,542.854,180.157
57249,95334716,Loc10,542.687,180.69099999999997
57269,95368838,Loc10,542.097,181.528
57289,95401577,Loc10,541.715,182.299
57309,95435434,Loc10,541.453,183.024
57329,95468410,Loc10,541.307,183.265
57349,95501645,Loc10,540.882,183.50900000000001
57369,95534900,Loc10,540.568,183.81599999999997
57389,95568283,Loc10,540.304,184.695
57409,95601577,Loc10,539.674,185.282
57429,95634660,Loc10,539.239,185.58700000000002
57449,95668057,Loc10,538.346,185.27900000000002
57469,95701832,Loc10,538.203,185.757
57489,95734658,Loc10,538.059,186.27700000000002
57509,95768080,Loc10,537.785,186.05200000000002
57529,95801335,Loc10,537.618,186.204
57549,95835319,Loc10,537.496,186.46200000000002
57569,95868228,Loc10,537.278,186.895
57589,95901396,Loc10,537.0459999999999,187.144
